Dimensions,Weight (lbs),FedEx Ground or FedEx Home Delivery,FedEx Standard Overnight,UPS Ground,UPS 3 Day Select,UPS 2nd Day Air,UPS Next Day Air Savar,UPS Next Day Air,USPS Priority,USPS Priority Express
30x20x8,10,26.34,201.68,30.04,40.74,57.42,114.9,121.04,95.92,210.7
30x20x10,10,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x12,10,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x20x18,10,72.53,420.55,61.8,92.0,126.52,236.41,247.52,136.28,423.57
30x20x20,10,75.14,454.29,65.02,99.67,138.23,257.94,270.12,0.0,0.0
30x24x6,10,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x24x10,10,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x24x12,10,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x24x20,10,80.94,509.19,73.79,115.54,163.9,303.01,317.45,0.0,0.0
30x24x24,10,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,10,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,10,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
30x30x8,10,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,10,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,10,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,11,16.59,142.25,19.31,26.5,37.16,76.34,82.32,35.72,119.62
24x18x8,11,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
24x18x10,11,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
24x18x12,11,27.87,213.94,32.18,44.0,62.08,123.8,130.12,99.64,226.62
24x18x14,11,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x15,11,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,11,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
27x27x27,11,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,11,14.78,115.98,16.42,21.16,29.23,61.51,67.49,28.85,96.73
28x4x24,11,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x6x6,11,14.78,115.98,16.42,21.16,29.23,61.51,67.49,28.85,96.73
28x6x20,11,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x6x52,11,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,11,14.78,115.98,16.42,21.16,29.23,61.51,67.49,28.85,96.73
28x10x10,11,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x6,11,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
28x12x8,11,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x10,11,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x12x12,11,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x14x14,11,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
28x15x15,11,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,11,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x16x7,11,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x16x10,11,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
28x16x12,11,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
28x16x14,11,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,11,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
28x18x6,11,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x18x8,11,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x18x10,11,27.75,210.99,31.53,42.92,60.52,120.84,127.09,98.52,221.32
28x18x12,11,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x18,11,38.01,331.2,45.42,68.53,97.72,192.03,201.51,125.93,357.97
28x20x10,11,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
28x20x12,11,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
28x20x20,11,73.46,424.05,62.89,94.13,129.62,242.35,253.75,138.43,434.98
28x20x24,11,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x20x25,11,79.64,502.04,71.9,113.28,160.23,296.57,310.69,0.0,0.0
28x24x6,11,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x24x12,11,37.33,286.79,44.34,62.13,88.42,174.24,182.82,119.87,323.93
28x24x20,11,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x28x6,11,26.34,201.68,30.04,40.74,57.42,114.9,121.04,95.92,210.7
28x28x8,11,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x28x10,11,37.23,286.61,44.21,61.06,86.87,171.27,179.7,118.86,318.18
28x28x12,11,70.19,366.5,58.31,82.4,112.58,209.72,219.49,127.49,372.23
28x28x20,11,85.7,554.82,80.04,124.62,178.57,328.77,344.5,0.0,0.0
28x28x22,11,89.48,619.64,86.38,134.82,195.08,357.75,374.92,0.0,0.0
28x28x28,11,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,11,14.78,115.98,16.42,21.16,29.23,61.51,67.49,28.85,96.73
29x17x5,11,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
29x17x7,11,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
29x17x9,11,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
29x17x12,11,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
29x17x15,11,35.37,276.9,42.05,57.87,82.22,162.36,170.36,115.7,301.1
29x17x20,11,39.74,347.54,47.98,73.86,105.47,206.86,217.08,129.6,389.27
29x24x24,11,89.02,602.86,84.63,131.42,189.58,348.09,364.78,0.0,0.0
30x5x24,11,22.04,171.81,24.07,33.14,46.58,94.14,100.12,69.42,173.55
30x6x6,11,14.78,115.98,16.42,21.16,29.23,61.51,67.49,28.85,96.73
30x6x24,11,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x6x30,11,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
30x6x40,11,66.77,306.39,53.47,68.55,92.42,171.15,178.99,0.0,0.0
30x8x8,11,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
30x10x10,11,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
30x12x4,11,14.78,115.98,16.42,21.16,29.23,61.51,67.49,28.85,96.73
30x12x6,11,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
30x12x12,11,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x13x13,11,27.75,210.99,31.53,42.92,60.52,120.84,127.09,98.52,221.32
30x14x7,11,17.34,149.51,20.7,28.73,40.32,82.28,88.25,38.44,128.77
30x14x10,11,24.73,188.59,27.62,37.49,52.77,106.01,111.98,88.78,194.78
30x15x15,11,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
30x17x16,11,37.43,287.77,44.67,63.2,89.97,177.2,185.93,120.92,329.68
30x17x17,11,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x16,11,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x18,11,39.16,346.44,47.42,72.79,103.92,203.9,213.96,128.95,383.55
30x20x4,11,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
30x20x6,11,22.04,171.81,24.07,33.14,46.58,94.14,100.12,69.42,173.55
30x20x8,11,26.34,201.68,30.04,40.74,57.42,114.9,121.04,95.92,210.7
30x20x10,11,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x12,11,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x20x18,11,72.53,420.55,61.8,92.0,126.52,236.41,247.52,136.28,423.57
30x20x20,11,75.14,454.29,65.02,99.67,138.23,257.94,270.12,0.0,0.0
30x24x6,11,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x24x10,11,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x24x12,11,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x24x20,11,80.94,509.19,73.79,115.54,163.9,303.01,317.45,0.0,0.0
30x24x24,11,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,11,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,11,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
30x30x8,11,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,11,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,11,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,12,16.59,142.25,19.31,26.5,37.16,76.34,82.32,35.72,119.62
24x18x8,12,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
24x18x10,12,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
24x18x12,12,27.87,213.94,32.18,44.0,62.08,123.8,130.12,99.64,226.62
24x18x14,12,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x15,12,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,12,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
27x27x27,12,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,12,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
28x4x24,12,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x6x6,12,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
28x6x20,12,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x6x52,12,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,12,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
28x10x10,12,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x6,12,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
28x12x8,12,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x10,12,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x12x12,12,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x14x14,12,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
28x15x15,12,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,12,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x16x7,12,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x16x10,12,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
28x16x12,12,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
28x16x14,12,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,12,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
28x18x6,12,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x18x8,12,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x18x10,12,27.75,210.99,31.53,42.92,60.52,120.84,127.09,98.52,221.32
28x18x12,12,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x18,12,38.01,331.2,45.42,68.53,97.72,192.03,201.51,125.93,357.97
28x20x10,12,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
28x20x12,12,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
28x20x20,12,73.46,424.05,62.89,94.13,129.62,242.35,253.75,138.43,434.98
28x20x24,12,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x20x25,12,79.64,502.04,71.9,113.28,160.23,296.57,310.69,0.0,0.0
28x24x6,12,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x24x12,12,37.33,286.79,44.34,62.13,88.42,174.24,182.82,119.87,323.93
28x24x20,12,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x28x6,12,26.34,201.68,30.04,40.74,57.42,114.9,121.04,95.92,210.7
28x28x8,12,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x28x10,12,37.23,286.61,44.21,61.06,86.87,171.27,179.7,118.86,318.18
28x28x12,12,70.19,366.5,58.31,82.4,112.58,209.72,219.49,127.49,372.23
28x28x20,12,85.7,554.82,80.04,124.62,178.57,328.77,344.5,0.0,0.0
28x28x22,12,89.48,619.64,86.38,134.82,195.08,357.75,374.92,0.0,0.0
28x28x28,12,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,12,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
29x17x5,12,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
29x17x7,12,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
29x17x9,12,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
29x17x12,12,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
29x17x15,12,35.37,276.9,42.05,57.87,82.22,162.36,170.36,115.7,301.1
29x17x20,12,39.74,347.54,47.98,73.86,105.47,206.86,217.08,129.6,389.27
29x24x24,12,89.02,602.86,84.63,131.42,189.58,348.09,364.78,0.0,0.0
30x5x24,12,22.04,171.81,24.07,33.14,46.58,94.14,100.12,69.42,173.55
30x6x6,12,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
30x6x24,12,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x6x30,12,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
30x6x40,12,66.77,306.39,53.47,68.55,92.42,171.15,178.99,0.0,0.0
30x8x8,12,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
30x10x10,12,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
30x12x4,12,15.04,121.62,16.86,22.11,30.86,64.48,70.45,30.23,101.32
30x12x6,12,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
30x12x12,12,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x13x13,12,27.75,210.99,31.53,42.92,60.52,120.84,127.09,98.52,221.32
30x14x7,12,17.34,149.51,20.7,28.73,40.32,82.28,88.25,38.44,128.77
30x14x10,12,24.73,188.59,27.62,37.49,52.77,106.01,111.98,88.78,194.78
30x15x15,12,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
30x17x16,12,37.43,287.77,44.67,63.2,89.97,177.2,185.93,120.92,329.68
30x17x17,12,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x16,12,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x18,12,39.16,346.44,47.42,72.79,103.92,203.9,213.96,128.95,383.55
30x20x4,12,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
30x20x6,12,22.04,171.81,24.07,33.14,46.58,94.14,100.12,69.42,173.55
30x20x8,12,26.34,201.68,30.04,40.74,57.42,114.9,121.04,95.92,210.7
30x20x10,12,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x12,12,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x20x18,12,72.53,420.55,61.8,92.0,126.52,236.41,247.52,136.28,423.57
30x20x20,12,75.14,454.29,65.02,99.67,138.23,257.94,270.12,0.0,0.0
30x24x6,12,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x24x10,12,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x24x12,12,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x24x20,12,80.94,509.19,73.79,115.54,163.9,303.01,317.45,0.0,0.0
30x24x24,12,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,12,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,12,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
30x30x8,12,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,12,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,12,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,13,16.59,142.25,19.31,26.5,37.16,76.34,82.32,35.72,119.62
24x18x8,13,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
24x18x10,13,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
24x18x12,13,27.87,213.94,32.18,44.0,62.08,123.8,130.12,99.64,226.62
24x18x14,13,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x15,13,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,13,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
27x27x27,13,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
28x4x24,13,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x6x6,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
28x6x20,13,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x6x52,13,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
28x10x10,13,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x6,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
28x12x8,13,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x10,13,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x12x12,13,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x14x14,13,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
28x15x15,13,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,13,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x16x7,13,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x16x10,13,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
28x16x12,13,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
28x16x14,13,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,13,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
28x18x6,13,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x18x8,13,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x18x10,13,27.75,210.99,31.53,42.92,60.52,120.84,127.09,98.52,221.32
28x18x12,13,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
28x18x18,13,38.01,331.2,45.42,68.53,97.72,192.03,201.51,125.93,357.97
28x20x10,13,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
28x20x12,13,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
28x20x20,13,73.46,424.05,62.89,94.13,129.62,242.35,253.75,138.43,434.98
28x20x24,13,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x20x25,13,79.64,502.04,71.9,113.28,160.23,296.57,310.69,0.0,0.0
28x24x6,13,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x24x12,13,37.33,286.79,44.34,62.13,88.42,174.24,182.82,119.87,323.93
28x24x20,13,77.82,494.44,69.38,108.74,152.9,283.7,297.17,0.0,0.0
28x28x6,13,26.34,201.68,30.04,40.74,57.42,114.9,121.04,95.92,210.7
28x28x8,13,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x28x10,13,37.23,286.61,44.21,61.06,86.87,171.27,179.7,118.86,318.18
28x28x12,13,70.19,366.5,58.31,82.4,112.58,209.72,219.49,127.49,372.23
28x28x20,13,85.7,554.82,80.04,124.62,178.57,328.77,344.5,0.0,0.0
28x28x22,13,89.48,619.64,86.38,134.82,195.08,357.75,374.92,0.0,0.0
28x28x28,13,339.65,0.0,178.22,237.21,317.77,520.63,542.47,0.0,0.0
29x17x3,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
29x17x5,13,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
29x17x7,13,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
29x17x9,13,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
29x17x12,13,30.86,232.66,35.9,48.27,68.27,135.67,142.33,105.17,248.3
29x17x15,13,35.37,276.9,42.05,57.87,82.22,162.36,170.36,115.7,301.1
29x17x20,13,39.74,347.54,47.98,73.86,105.47,206.86,217.08,129.6,389.27
29x24x24,13,89.02,602.86,84.63,131.42,189.58,348.09,364.78,0.0,0.0
30x5x24,13,22.04,171.81,24.07,33.14,46.58,94.14,100.12,69.42,173.55
30x6x6,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
30x6x24,13,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x6x30,13,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
30x6x40,13,66.77,306.39,53.47,68.55,92.42,171.15,178.99,0.0,0.0
30x8x8,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
30x10x10,13,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
30x12x4,13,15.34,127.08,17.56,23.15,32.43,67.44,73.42,31.61,105.88
30x12x6,13,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
30x12x12,13,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x13x13,13,27.75,210.99,31.53,42.92,60.52,120.84,127.09,98.52,221.32
30x14x7,13,17.34,149.51,20.7,28.73,40.32,82.28,88.25,38.44,128.77
30x14x10,13,24.73,188.59,27.62,37.49,52.77,106.01,111.98,88.78,194.78
30x15x15,13,33.6,256.2,39.27,53.6,76.02,150.5,157.9,111.36,278.48
30x17x16,13,37.43,287.77,44.67,63.2,89.97,177.2,185.93,120.92,329.68
30x17x17,13,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x16,13,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x18x18,13,39.16,346.44,47.42,72.79,103.92,203.9,213.96,128.95,383.55
30x20x4,13,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
30x20x6,13,22.04,171.81,24.07,33.14,46.58,94.14,100.12,69.42,173.55
30x20x8,13,26.34,201.68,30.04,40.74,57.42,114.9,121.04,95.92,210.7
30x20x10,13,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
30x20x12,13,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x20x18,13,72.53,420.55,61.8,92.0,126.52,236.41,247.52,136.28,423.57
30x20x20,13,75.14,454.29,65.02,99.67,138.23,257.94,270.12,0.0,0.0
30x24x6,13,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
30x24x10,13,35.26,274.87,41.72,56.8,80.67,159.4,167.24,114.61,295.52
30x24x12,13,37.98,327.72,44.71,66.39,94.62,186.1,195.28,123.87,346.63
30x24x20,13,80.94,509.19,73.79,115.54,163.9,303.01,317.45,0.0,0.0
30x24x24,13,90.83,625.23,87.35,135.96,196.91,360.97,378.3,0.0,0.0
30x26x24,13,94.95,669.98,93.92,145.03,211.59,386.73,405.35,0.0,0.0
30x30x6,13,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
30x30x8,13,66.77,306.39,53.47,68.55,92.42,171.15,178.99,114.61,295.52
30x30x10,13,69.53,362.72,57.17,80.28,109.47,203.78,213.26,0.0,0.0
30x30x12,13,72.53,420.55,61.8,92.0,126.52,236.41,247.52,0.0,0.0
24x18x6,14,16.59,142.25,19.31,26.5,37.16,76.34,82.32,35.72,119.62
24x18x8,14,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
24x18x10,14,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
24x18x12,14,27.87,213.94,32.18,44.0,62.08,123.8,130.12,99.64,226.62
24x18x14,14,31.21,239.36,36.63,49.33,69.83,138.64,145.44,106.45,253.88
24x18x15,14,32.61,247.35,38.37,52.54,74.47,147.53,154.78,110.32,270.98
27x14x9,14,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
27x27x27,14,332.55,0.0,167.8,221.33,292.09,475.55,495.14,0.0,0.0
28x4x4,14,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x4x24,14,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x6x6,14,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x6x20,14,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x6x52,14,69.5,359.24,56.46,78.14,106.37,197.85,207.03,0.0,0.0
28x8x8,14,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x10x10,14,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x6,14,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x12x8,14,16.72,145.91,19.91,27.61,38.75,79.31,85.28,37.08,124.2
28x12x10,14,21.44,164.91,23.02,32.06,45.02,91.17,97.15,42.61,143.23
28x12x12,14,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x14x14,14,29.7,224.45,34.22,46.14,65.17,129.74,136.17,102.58,237.25
28x15x15,14,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x16x5,14,15.85,132.83,18.14,24.27,34.01,70.41,76.39,32.98,110.47
28x16x7,14,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x16x10,14,25.08,194.3,28.04,38.57,54.33,108.98,114.99,92.24,200.08
28x16x12,14,28.73,221.37,33.13,45.07,63.62,126.77,133.14,101.02,231.93
28x16x14,14,31.83,242.62,37.39,50.4,71.37,141.61,148.56,107.76,259.57
28x17x5,14,16.21,137.24,19.0,25.39,35.59,73.37,79.35,34.35,115.03
28x18x6,14,17.97,152.9,21.51,29.84,41.9,85.24,91.22,39.81,133.35
28x18x8,14,23.93,178.44,26.6,36.4,51.22,103.04,109.01,75.51,189.47
28x18x10,14,27.75,210.99,31.53,42.92,60.52,120.84,127.09,98.52,221.32
